Source	Target	Type	Weight
106	141	Undirected	64.0
10	81	Undirected	1.0
10	99	Undirected	1.0
16	43	Undirected	7.0
16	82	Undirected	11.0
16	202	Undirected	8.0
43	82	Undirected	3.0
43	202	Undirected	3.0
81	202	Undirected	48.0
82	202	Undirected	52.0
34	82	Undirected	5.0
44	69	Undirected	14.0
44	208	Undirected	8.0
69	126	Undirected	22.0
51	77	Undirected	9.0
9	159	Undirected	2.0
50	77	Undirected	19.0
77	92	Undirected	16.0
77	214	Undirected	4.0
92	214	Undirected	8.0
106	194	Undirected	30.0
147	214	Undirected	5.0
194	214	Undirected	7.0
104	184	Undirected	15.0
130	210	Undirected	2.0
126	127	Undirected	13.0
155	178	Undirected	17.0
82	203	Undirected	20.0
91	157	Undirected	2.0
91	203	Undirected	33.0
75	203	Undirected	9.0
29	203	Undirected	19.0
67	122	Undirected	5.0
68	113	Undirected	8.0
68	154	Undirected	8.0
113	154	Undirected	15.0
33	121	Undirected	4.0
33	187	Undirected	1.0
34	125	Undirected	6.0
37	125	Undirected	1.0
121	124	Undirected	38.0
58	88	Undirected	2.0
88	108	Undirected	2.0
107	212	Undirected	17.0
45	197	Undirected	24.0
150	197	Undirected	71.0
121	179	Undirected	8.0
81	140	Undirected	7.0
140	144	Undirected	18.0
83	125	Undirected	15.0
125	200	Undirected	11.0
125	127	Undirected	40.0
28	133	Undirected	5.0
43	133	Undirected	1.0
107	155	Undirected	12.0
43	74	Undirected	7.0
54	81	Undirected	3.0
74	81	Undirected	2.0
3	43	Undirected	35.0
53	81	Undirected	2.0
28	125	Undirected	8.0
55	128	Undirected	3.0
55	147	Undirected	6.0
56	128	Undirected	3.0
56	197	Undirected	3.0
128	147	Undirected	3.0
142	197	Undirected	8.0
45	119	Undirected	29.0
45	217	Undirected	33.0
73	147	Undirected	12.0
73	202	Undirected	12.0
73	212	Undirected	12.0
119	147	Undirected	22.0
119	210	Undirected	30.0
119	217	Undirected	15.0
147	202	Undirected	14.0
191	202	Undirected	12.0
191	212	Undirected	12.0
202	212	Undirected	42.0
212	217	Undirected	27.0
2	121	Undirected	3.0
2	152	Undirected	6.0
54	150	Undirected	8.0
83	150	Undirected	9.0
121	150	Undirected	5.0
53	122	Undirected	3.0
53	144	Undirected	12.0
88	122	Undirected	7.0
88	144	Undirected	15.0
125	144	Undirected	4.0
81	210	Undirected	18.0
88	194	Undirected	9.0
81	82	Undirected	40.0
39	79	Undirected	10.0
79	194	Undirected	7.0
6	122	Undirected	9.0
187	215	Undirected	3.0
2	44	Undirected	2.0
2	88	Undirected	7.0
2	144	Undirected	1.0
2	160	Undirected	4.0
3	44	Undirected	3.0
3	100	Undirected	32.0
3	194	Undirected	2.0
43	144	Undirected	2.0
43	160	Undirected	3.0
44	53	Undirected	9.0
44	100	Undirected	4.0
44	160	Undirected	11.0
53	159	Undirected	3.0
53	194	Undirected	6.0
88	159	Undirected	1.0
100	144	Undirected	5.0
144	160	Undirected	8.0
160	194	Undirected	1.0
3	88	Undirected	16.0
88	100	Undirected	9.0
12	178	Undirected	4.0
114	178	Undirected	18.0
20	157	Undirected	2.0
59	157	Undirected	12.0
122	165	Undirected	3.0
157	165	Undirected	3.0
51	94	Undirected	3.0
94	118	Undirected	2.0
135	152	Undirected	5.0
15	98	Undirected	1.0
15	122	Undirected	3.0
15	154	Undirected	5.0
26	113	Undirected	1.0
26	127	Undirected	1.0
26	155	Undirected	1.0
77	98	Undirected	1.0
77	199	Undirected	1.0
98	122	Undirected	2.0
98	154	Undirected	1.0
98	157	Undirected	1.0
122	155	Undirected	30.0
155	199	Undirected	1.0
3	57	Undirected	1.0
3	122	Undirected	4.0
3	125	Undirected	11.0
53	57	Undirected	2.0
53	124	Undirected	10.0
53	127	Undirected	3.0
5	53	Undirected	43.0
5	129	Undirected	53.0
5	131	Undirected	68.0
5	152	Undirected	48.0
53	115	Undirected	41.0
53	130	Undirected	14.0
53	150	Undirected	65.0
53	197	Undirected	40.0
115	130	Undirected	16.0
115	150	Undirected	41.0
115	197	Undirected	36.0
129	131	Undirected	49.0
129	197	Undirected	44.0
130	150	Undirected	14.0
130	197	Undirected	19.0
131	152	Undirected	44.0
16	91	Undirected	19.0
91	187	Undirected	9.0
187	204	Undirected	3.0
80	202	Undirected	3.0
124	157	Undirected	23.0
15	133	Undirected	7.0
15	136	Undirected	4.0
15	197	Undirected	4.0
17	32	Undirected	8.0
17	95	Undirected	10.0
17	136	Undirected	10.0
17	197	Undirected	4.0
32	44	Undirected	8.0
32	106	Undirected	5.0
32	135	Undirected	1.0
32	169	Undirected	4.0
32	206	Undirected	4.0
44	135	Undirected	2.0
44	169	Undirected	4.0
44	206	Undirected	4.0
95	133	Undirected	5.0
95	136	Undirected	6.0
95	197	Undirected	4.0
106	136	Undirected	8.0
106	197	Undirected	35.0
133	206	Undirected	4.0
135	169	Undirected	1.0
135	206	Undirected	1.0
136	197	Undirected	9.0
169	197	Undirected	4.0
197	206	Undirected	11.0
80	122	Undirected	17.0
21	135	Undirected	11.0
18	34	Undirected	9.0
80	100	Undirected	3.0
80	196	Undirected	5.0
19	24	Undirected	2.0
19	100	Undirected	9.0
29	51	Undirected	6.0
51	200	Undirected	9.0
6	24	Undirected	8.0
6	114	Undirected	3.0
24	94	Undirected	9.0
24	185	Undirected	8.0
94	185	Undirected	8.0
80	126	Undirected	8.0
37	178	Undirected	3.0
6	178	Undirected	1.0
34	178	Undirected	6.0
9	130	Undirected	7.0
19	57	Undirected	1.0
19	160	Undirected	3.0
29	35	Undirected	4.0
29	122	Undirected	19.0
33	125	Undirected	6.0
35	69	Undirected	2.0
35	122	Undirected	4.0
35	160	Undirected	1.0
44	57	Undirected	5.0
44	125	Undirected	15.0
57	124	Undirected	17.0
69	160	Undirected	7.0
77	160	Undirected	2.0
94	200	Undirected	12.0
126	160	Undirected	6.0
171	202	Undirected	8.0
16	81	Undirected	15.0
72	91	Undirected	2.0
81	91	Undirected	13.0
11	34	Undirected	9.0
44	77	Undirected	6.0
44	127	Undirected	3.0
57	77	Undirected	11.0
77	216	Undirected	1.0
121	216	Undirected	4.0
124	216	Undirected	6.0
127	216	Undirected	6.0
78	124	Undirected	2.0
78	127	Undirected	19.0
125	216	Undirected	7.0
122	216	Undirected	9.0
49	107	Undirected	10.0
104	197	Undirected	14.0
54	104	Undirected	8.0
58	108	Undirected	6.0
104	121	Undirected	8.0
108	121	Undirected	13.0
108	127	Undirected	2.0
127	197	Undirected	3.0
51	91	Undirected	1.0
51	140	Undirected	1.0
59	126	Undirected	27.0
29	187	Undirected	18.0
34	187	Undirected	3.0
94	179	Undirected	15.0
9	94	Undirected	1.0
9	136	Undirected	7.0
9	168	Undirected	2.0
9	178	Undirected	6.0
33	88	Undirected	2.0
33	136	Undirected	2.0
33	168	Undirected	2.0
33	178	Undirected	12.0
45	136	Undirected	15.0
45	169	Undirected	4.0
88	94	Undirected	3.0
88	124	Undirected	5.0
88	162	Undirected	1.0
88	169	Undirected	2.0
94	106	Undirected	1.0
94	168	Undirected	1.0
94	178	Undirected	5.0
106	168	Undirected	2.0
106	178	Undirected	2.0
124	168	Undirected	2.0
136	162	Undirected	2.0
136	169	Undirected	7.0
162	169	Undirected	1.0
168	169	Undirected	2.0
169	178	Undirected	2.0
16	26	Undirected	2.0
16	29	Undirected	13.0
16	78	Undirected	13.0
16	106	Undirected	1.0
16	122	Undirected	10.0
16	141	Undirected	1.0
16	187	Undirected	5.0
16	215	Undirected	3.0
25	32	Undirected	4.0
25	75	Undirected	1.0
25	81	Undirected	1.0
25	106	Undirected	1.0
25	140	Undirected	6.0
25	176	Undirected	1.0
25	187	Undirected	2.0
25	203	Undirected	2.0
25	210	Undirected	1.0
26	28	Undirected	4.0
26	59	Undirected	7.0
26	81	Undirected	39.0
26	179	Undirected	3.0
28	29	Undirected	22.0
28	141	Undirected	1.0
28	179	Undirected	10.0
29	60	Undirected	16.0
29	202	Undirected	1.0
29	215	Undirected	2.0
32	60	Undirected	6.0
32	99	Undirected	1.0
32	126	Undirected	5.0
32	141	Undirected	1.0
32	179	Undirected	1.0
32	202	Undirected	1.0
32	210	Undirected	1.0
58	59	Undirected	2.0
58	75	Undirected	2.0
58	81	Undirected	11.0
58	99	Undirected	1.0
58	141	Undirected	17.0
58	187	Undirected	1.0
58	215	Undirected	1.0
59	81	Undirected	9.0
59	176	Undirected	1.0
59	210	Undirected	1.0
60	75	Undirected	2.0
60	81	Undirected	8.0
60	99	Undirected	3.0
60	140	Undirected	4.0
60	176	Undirected	6.0
60	187	Undirected	2.0
60	203	Undirected	2.0
60	210	Undirected	4.0
75	78	Undirected	1.0
75	141	Undirected	1.0
75	179	Undirected	6.0
78	91	Undirected	2.0
78	106	Undirected	3.0
78	140	Undirected	1.0
78	176	Undirected	2.0
78	187	Undirected	2.0
78	203	Undirected	4.0
78	210	Undirected	5.0
81	106	Undirected	18.0
81	176	Undirected	4.0
81	203	Undirected	32.0
91	106	Undirected	4.0
91	176	Undirected	1.0
91	202	Undirected	11.0
99	106	Undirected	1.0
99	141	Undirected	1.0
99	179	Undirected	19.0
121	140	Undirected	10.0
121	203	Undirected	5.0
121	215	Undirected	3.0
122	176	Undirected	1.0
122	202	Undirected	5.0
122	210	Undirected	7.0
126	176	Undirected	1.0
126	204	Undirected	7.0
140	176	Undirected	1.0
140	202	Undirected	1.0
140	210	Undirected	1.0
141	176	Undirected	13.0
141	187	Undirected	1.0
141	203	Undirected	3.0
141	210	Undirected	15.0
176	179	Undirected	1.0
176	202	Undirected	4.0
176	204	Undirected	1.0
176	215	Undirected	1.0
179	204	Undirected	2.0
187	202	Undirected	1.0
202	203	Undirected	32.0
203	204	Undirected	5.0
204	210	Undirected	1.0
125	157	Undirected	24.0
37	136	Undirected	1.0
94	136	Undirected	2.0
24	29	Undirected	4.0
6	94	Undirected	16.0
24	177	Undirected	5.0
3	93	Undirected	9.0
3	166	Undirected	9.0
6	28	Undirected	4.0
6	153	Undirected	3.0
19	107	Undirected	19.0
77	82	Undirected	10.0
77	91	Undirected	2.0
77	127	Undirected	8.0
82	83	Undirected	13.0
82	133	Undirected	5.0
91	104	Undirected	4.0
104	122	Undirected	25.0
127	153	Undirected	13.0
44	83	Undirected	8.0
16	210	Undirected	3.0
38	210	Undirected	1.0
89	122	Undirected	5.0
29	33	Undirected	16.0
69	121	Undirected	11.0
184	206	Undirected	2.0
206	213	Undirected	2.0
9	41	Undirected	4.0
21	41	Undirected	2.0
21	136	Undirected	6.0
41	103	Undirected	5.0
41	148	Undirected	2.0
103	136	Undirected	2.0
136	148	Undirected	2.0
148	213	Undirected	2.0
9	213	Undirected	8.0
21	213	Undirected	5.0
136	213	Undirected	3.0
82	196	Undirected	15.0
78	80	Undirected	3.0
91	125	Undirected	10.0
187	217	Undirected	3.0
140	187	Undirected	7.0
16	172	Undirected	4.0
25	28	Undirected	4.0
25	171	Undirected	2.0
25	196	Undirected	3.0
28	171	Undirected	3.0
59	78	Undirected	5.0
59	172	Undirected	2.0
78	171	Undirected	4.0
82	172	Undirected	6.0
122	172	Undirected	6.0
172	196	Undirected	2.0
64	133	Undirected	1.0
78	81	Undirected	16.0
17	19	Undirected	4.0
17	104	Undirected	2.0
17	133	Undirected	11.0
17	151	Undirected	3.0
19	136	Undirected	4.0
19	151	Undirected	3.0
69	135	Undirected	20.0
69	151	Undirected	3.0
104	151	Undirected	1.0
107	136	Undirected	5.0
133	149	Undirected	3.0
135	136	Undirected	4.0
135	208	Undirected	16.0
149	151	Undirected	3.0
151	208	Undirected	3.0
122	152	Undirected	11.0
9	65	Undirected	2.0
9	149	Undirected	4.0
49	58	Undirected	3.0
49	101	Undirected	5.0
49	134	Undirected	1.0
49	143	Undirected	11.0
57	65	Undirected	1.0
57	67	Undirected	2.0
57	106	Undirected	13.0
57	145	Undirected	1.0
57	197	Undirected	4.0
58	67	Undirected	2.0
58	143	Undirected	1.0
58	149	Undirected	1.0
65	66	Undirected	3.0
65	106	Undirected	2.0
65	147	Undirected	2.0
65	210	Undirected	1.0
66	101	Undirected	1.0
66	106	Undirected	1.0
66	141	Undirected	1.0
66	145	Undirected	1.0
66	197	Undirected	1.0
67	101	Undirected	4.0
67	134	Undirected	1.0
67	145	Undirected	16.0
67	210	Undirected	1.0
101	134	Undirected	1.0
101	143	Undirected	1.0
101	147	Undirected	13.0
106	143	Undirected	6.0
134	149	Undirected	4.0
141	143	Undirected	3.0
141	149	Undirected	2.0
143	197	Undirected	2.0
145	147	Undirected	2.0
145	197	Undirected	1.0
147	149	Undirected	4.0
149	210	Undirected	1.0
92	129	Undirected	3.0
2	100	Undirected	26.0
24	44	Undirected	31.0
9	197	Undirected	32.0
103	107	Undirected	8.0
107	147	Undirected	7.0
147	197	Undirected	24.0
136	157	Undirected	2.0
121	160	Undirected	11.0
57	103	Undirected	7.0
60	101	Undirected	18.0
91	98	Undirected	1.0
49	106	Undirected	27.0
60	100	Undirected	3.0
100	103	Undirected	1.0
100	184	Undirected	1.0
103	184	Undirected	22.0
36	80	Undirected	8.0
39	80	Undirected	8.0
80	112	Undirected	8.0
2	127	Undirected	9.0
3	212	Undirected	16.0
6	140	Undirected	5.0
15	34	Undirected	2.0
15	205	Undirected	1.0
33	133	Undirected	3.0
33	155	Undirected	8.0
34	67	Undirected	3.0
34	184	Undirected	3.0
67	133	Undirected	16.0
77	133	Undirected	13.0
107	205	Undirected	2.0
133	205	Undirected	2.0
135	157	Undirected	4.0
155	184	Undirected	4.0
184	205	Undirected	2.0
77	118	Undirected	6.0
9	20	Undirected	9.0
54	103	Undirected	14.0
81	212	Undirected	37.0
33	59	Undirected	5.0
33	160	Undirected	6.0
59	162	Undirected	4.0
124	160	Undirected	14.0
50	184	Undirected	1.0
77	184	Undirected	6.0
50	214	Undirected	11.0
81	144	Undirected	2.0
94	144	Undirected	12.0
53	131	Undirected	42.0
115	131	Undirected	42.0
131	150	Undirected	42.0
53	129	Undirected	45.0
129	150	Undirected	47.0
115	129	Undirected	42.0
115	152	Undirected	41.0
101	104	Undirected	2.0
6	17	Undirected	5.0
6	32	Undirected	17.0
6	150	Undirected	3.0
6	206	Undirected	1.0
15	17	Undirected	4.0
15	44	Undirected	4.0
15	106	Undirected	4.0
15	206	Undirected	4.0
17	44	Undirected	4.0
17	150	Undirected	1.0
17	206	Undirected	5.0
18	45	Undirected	1.0
18	106	Undirected	5.0
18	136	Undirected	2.0
18	169	Undirected	1.0
18	206	Undirected	1.0
32	45	Undirected	1.0
32	133	Undirected	6.0
32	197	Undirected	4.0
44	95	Undirected	4.0
44	197	Undirected	6.0
45	208	Undirected	2.0
95	150	Undirected	1.0
95	206	Undirected	5.0
106	206	Undirected	4.0
133	197	Undirected	21.0
169	206	Undirected	5.0
206	208	Undirected	2.0
178	185	Undirected	3.0
2	54	Undirected	10.0
54	83	Undirected	9.0
58	150	Undirected	4.0
35	199	Undirected	21.0
82	199	Undirected	1.0
11	29	Undirected	5.0
81	121	Undirected	14.0
131	197	Undirected	34.0
88	160	Undirected	8.0
2	58	Undirected	6.0
3	210	Undirected	7.0
41	184	Undirected	5.0
6	125	Undirected	9.0
26	54	Undirected	3.0
26	141	Undirected	12.0
45	54	Undirected	8.0
54	176	Undirected	1.0
58	176	Undirected	10.0
147	176	Undirected	9.0
29	113	Undirected	1.0
29	155	Undirected	13.0
29	178	Undirected	1.0
80	114	Undirected	1.0
80	156	Undirected	1.0
80	165	Undirected	2.0
113	114	Undirected	5.0
113	165	Undirected	14.0
114	155	Undirected	6.0
114	157	Undirected	3.0
114	196	Undirected	1.0
124	165	Undirected	7.0
156	165	Undirected	3.0
156	196	Undirected	3.0
165	196	Undirected	1.0
6	145	Undirected	1.0
33	104	Undirected	1.0
33	157	Undirected	15.0
145	155	Undirected	1.0
5	122	Undirected	5.0
122	129	Undirected	1.0
98	152	Undirected	5.0
5	150	Undirected	44.0
35	45	Undirected	2.0
35	102	Undirected	1.0
35	184	Undirected	3.0
35	202	Undirected	4.0
45	102	Undirected	17.0
45	193	Undirected	17.0
57	86	Undirected	3.0
57	102	Undirected	3.0
57	193	Undirected	3.0
57	202	Undirected	5.0
86	102	Undirected	17.0
86	184	Undirected	3.0
86	199	Undirected	2.0
86	210	Undirected	17.0
98	102	Undirected	6.0
98	184	Undirected	5.0
98	202	Undirected	11.0
102	119	Undirected	17.0
102	193	Undirected	17.0
102	202	Undirected	17.0
102	212	Undirected	17.0
119	193	Undirected	17.0
119	202	Undirected	29.0
184	199	Undirected	2.0
193	199	Undirected	2.0
193	210	Undirected	17.0
199	202	Undirected	7.0
18	29	Undirected	1.0
18	32	Undirected	8.0
18	198	Undirected	1.0
24	32	Undirected	4.0
24	174	Undirected	1.0
29	30	Undirected	1.0
29	174	Undirected	1.0
30	32	Undirected	1.0
30	136	Undirected	1.0
30	198	Undirected	1.0
32	136	Undirected	8.0
100	198	Undirected	1.0
136	198	Undirected	1.0
45	73	Undirected	12.0
45	191	Undirected	12.0
73	91	Undirected	1.0
73	191	Undirected	12.0
73	217	Undirected	12.0
81	217	Undirected	12.0
91	147	Undirected	3.0
91	210	Undirected	2.0
119	203	Undirected	4.0
147	191	Undirected	12.0
191	203	Undirected	2.0
191	217	Undirected	12.0
203	212	Undirected	10.0
103	121	Undirected	10.0
19	35	Undirected	3.0
28	35	Undirected	5.0
28	162	Undirected	3.0
29	107	Undirected	13.0
35	94	Undirected	4.0
35	153	Undirected	2.0
59	83	Undirected	3.0
59	104	Undirected	2.0
59	127	Undirected	4.0
59	153	Undirected	2.0
82	94	Undirected	5.0
82	125	Undirected	12.0
83	94	Undirected	2.0
83	162	Undirected	2.0
90	107	Undirected	3.0
90	127	Undirected	3.0
91	133	Undirected	4.0
94	153	Undirected	2.0
104	162	Undirected	2.0
125	162	Undirected	2.0
127	162	Undirected	2.0
162	208	Undirected	2.0
2	104	Undirected	3.0
2	107	Undirected	8.0
77	104	Undirected	7.0
106	107	Undirected	6.0
2	80	Undirected	3.0
57	80	Undirected	5.0
77	80	Undirected	6.0
2	150	Undirected	9.0
49	212	Undirected	4.0
44	88	Undirected	13.0
3	133	Undirected	6.0
107	113	Undirected	5.0
133	184	Undirected	16.0
33	113	Undirected	6.0
3	58	Undirected	7.0
53	126	Undirected	9.0
53	196	Undirected	2.0
126	150	Undirected	9.0
150	196	Undirected	2.0
53	133	Undirected	5.0
61	150	Undirected	1.0
124	133	Undirected	25.0
124	204	Undirected	4.0
155	204	Undirected	1.0
2	43	Undirected	28.0
100	159	Undirected	4.0
26	210	Undirected	24.0
39	217	Undirected	10.0
210	217	Undirected	20.0
98	197	Undirected	5.0
88	99	Undirected	10.0
9	202	Undirected	4.0
54	89	Undirected	1.0
54	202	Undirected	3.0
89	92	Undirected	1.0
89	194	Undirected	1.0
89	202	Undirected	1.0
92	141	Undirected	20.0
141	217	Undirected	6.0
194	202	Undirected	1.0
197	202	Undirected	4.0
202	217	Undirected	26.0
113	121	Undirected	5.0
44	114	Undirected	2.0
114	124	Undirected	4.0
157	200	Undirected	8.0
10	16	Undirected	5.0
10	122	Undirected	2.0
10	215	Undirected	5.0
122	215	Undirected	4.0
40	104	Undirected	3.0
104	213	Undirected	22.0
49	210	Undirected	5.0
58	160	Undirected	2.0
120	122	Undirected	7.0
26	176	Undirected	10.0
124	150	Undirected	4.0
53	135	Undirected	3.0
72	81	Undirected	8.0
3	80	Undirected	5.0
3	127	Undirected	8.0
3	124	Undirected	5.0
77	150	Undirected	3.0
3	144	Undirected	5.0
53	80	Undirected	5.0
80	144	Undirected	4.0
43	127	Undirected	17.0
80	88	Undirected	2.0
44	99	Undirected	3.0
53	99	Undirected	2.0
53	187	Undirected	1.0
88	187	Undirected	3.0
104	157	Undirected	3.0
67	202	Undirected	2.0
53	125	Undirected	5.0
74	218	Undirected	1.0
5	115	Undirected	47.0
130	131	Undirected	14.0
131	206	Undirected	7.0
152	206	Undirected	7.0
5	197	Undirected	42.0
130	152	Undirected	15.0
113	124	Undirected	4.0
15	59	Undirected	2.0
59	155	Undirected	5.0
15	68	Undirected	2.0
57	59	Undirected	7.0
59	68	Undirected	1.0
59	154	Undirected	2.0
68	122	Undirected	2.0
113	178	Undirected	11.0
3	107	Undirected	7.0
35	107	Undirected	3.0
9	21	Undirected	3.0
47	103	Undirected	2.0
103	135	Undirected	2.0
160	165	Undirected	1.0
6	113	Undirected	5.0
43	140	Undirected	3.0
43	156	Undirected	1.0
24	57	Undirected	3.0
24	125	Undirected	4.0
51	57	Undirected	1.0
51	125	Undirected	5.0
57	100	Undirected	2.0
57	196	Undirected	5.0
80	125	Undirected	15.0
16	203	Undirected	12.0
46	103	Undirected	3.0
49	146	Undirected	3.0
143	146	Undirected	3.0
59	135	Undirected	1.0
124	135	Undirected	4.0
125	135	Undirected	2.0
135	160	Undirected	1.0
160	179	Undirected	7.0
35	71	Undirected	3.0
71	98	Undirected	3.0
98	218	Undirected	3.0
6	9	Undirected	3.0
6	103	Undirected	2.0
6	142	Undirected	2.0
6	194	Undirected	2.0
9	24	Undirected	1.0
9	98	Undirected	1.0
9	152	Undirected	3.0
24	92	Undirected	1.0
24	103	Undirected	1.0
24	141	Undirected	1.0
24	150	Undirected	2.0
24	197	Undirected	6.0
81	104	Undirected	4.0
81	142	Undirected	3.0
81	152	Undirected	2.0
81	197	Undirected	6.0
92	150	Undirected	1.0
98	103	Undirected	1.0
98	106	Undirected	1.0
98	142	Undirected	2.0
98	194	Undirected	1.0
103	150	Undirected	1.0
103	194	Undirected	24.0
104	194	Undirected	8.0
141	150	Undirected	2.0
141	194	Undirected	12.0
152	194	Undirected	1.0
45	77	Undirected	1.0
45	204	Undirected	9.0
77	217	Undirected	2.0
170	217	Undirected	1.0
77	135	Undirected	3.0
135	170	Undirected	1.0
74	82	Undirected	7.0
20	103	Undirected	14.0
33	75	Undirected	10.0
34	83	Undirected	1.0
37	83	Undirected	1.0
83	126	Undirected	5.0
16	121	Undirected	7.0
60	94	Undirected	2.0
60	200	Undirected	1.0
121	200	Undirected	4.0
33	67	Undirected	6.0
6	184	Undirected	4.0
29	184	Undirected	1.0
29	217	Undirected	6.0
33	217	Undirected	1.0
34	205	Undirected	2.0
59	184	Undirected	2.0
59	217	Undirected	11.0
67	160	Undirected	1.0
67	204	Undirected	1.0
67	217	Undirected	1.0
77	205	Undirected	5.0
122	160	Undirected	16.0
160	204	Undirected	1.0
160	217	Undirected	3.0
184	217	Undirected	5.0
205	217	Undirected	1.0
32	118	Undirected	1.0
118	155	Undirected	9.0
80	155	Undirected	12.0
9	119	Undirected	6.0
50	119	Undirected	2.0
50	190	Undirected	2.0
119	190	Undirected	2.0
142	190	Undirected	2.0
190	194	Undirected	7.0
77	147	Undirected	20.0
50	142	Undirected	8.0
106	190	Undirected	8.0
119	142	Undirected	2.0
141	190	Undirected	3.0
2	82	Undirected	1.0
3	82	Undirected	1.0
82	100	Undirected	2.0
125	203	Undirected	5.0
83	184	Undirected	3.0
127	184	Undirected	4.0
12	33	Undirected	3.0
12	94	Undirected	3.0
33	42	Undirected	3.0
42	94	Undirected	6.0
6	37	Undirected	9.0
104	145	Undirected	8.0
24	155	Undirected	3.0
94	113	Undirected	3.0
94	155	Undirected	5.0
114	165	Undirected	10.0
24	69	Undirected	9.0
24	122	Undirected	5.0
24	135	Undirected	3.0
24	183	Undirected	1.0
69	183	Undirected	2.0
88	135	Undirected	5.0
88	183	Undirected	6.0
122	183	Undirected	4.0
135	183	Undirected	5.0
28	77	Undirected	2.0
75	77	Undirected	3.0
53	152	Undirected	51.0
53	140	Undirected	8.0
144	150	Undirected	1.0
77	202	Undirected	13.0
124	136	Undirected	7.0
133	160	Undirected	5.0
160	208	Undirected	2.0
19	135	Undirected	17.0
58	196	Undirected	1.0
51	178	Undirected	39.0
9	140	Undirected	5.0
5	81	Undirected	1.0
81	129	Undirected	1.0
81	150	Undirected	2.0
48	103	Undirected	1.0
48	186	Undirected	1.0
9	47	Undirected	7.0
53	206	Undirected	7.0
130	206	Undirected	7.0
92	148	Undirected	5.0
6	187	Undirected	2.0
6	203	Undirected	2.0
82	107	Undirected	14.0
29	54	Undirected	1.0
54	80	Undirected	2.0
54	125	Undirected	5.0
51	114	Undirected	3.0
6	75	Undirected	13.0
54	212	Undirected	1.0
57	212	Undirected	15.0
9	169	Undirected	2.0
33	169	Undirected	2.0
45	168	Undirected	2.0
88	136	Undirected	4.0
106	169	Undirected	6.0
28	60	Undirected	3.0
6	200	Undirected	3.0
37	75	Undirected	9.0
9	56	Undirected	3.0
9	176	Undirected	2.0
55	60	Undirected	2.0
55	101	Undirected	2.0
55	106	Undirected	4.0
55	142	Undirected	4.0
56	101	Undirected	2.0
56	141	Undirected	4.0
60	92	Undirected	2.0
60	141	Undirected	14.0
92	101	Undirected	3.0
101	141	Undirected	14.0
141	142	Undirected	9.0
54	57	Undirected	7.0
57	108	Undirected	1.0
106	108	Undirected	12.0
108	184	Undirected	1.0
39	152	Undirected	1.0
9	57	Undirected	2.0
9	79	Undirected	1.0
26	195	Undirected	1.0
45	52	Undirected	4.0
45	98	Undirected	9.0
45	199	Undirected	5.0
52	161	Undirected	3.0
52	203	Undirected	1.0
52	215	Undirected	4.0
81	215	Undirected	3.0
98	210	Undirected	18.0
161	195	Undirected	1.0
161	202	Undirected	1.0
161	212	Undirected	1.0
195	199	Undirected	1.0
195	203	Undirected	1.0
195	212	Undirected	1.0
195	217	Undirected	1.0
199	210	Undirected	8.0
203	215	Undirected	3.0
35	85	Undirected	3.0
52	127	Undirected	1.0
85	199	Undirected	3.0
127	199	Undirected	3.0
79	88	Undirected	8.0
5	136	Undirected	1.0
50	140	Undirected	3.0
57	60	Undirected	8.0
45	60	Undirected	3.0
45	101	Undirected	5.0
45	141	Undirected	7.0
58	203	Undirected	3.0
60	108	Undirected	1.0
60	204	Undirected	5.0
81	204	Undirected	4.0
101	202	Undirected	1.0
101	204	Undirected	2.0
103	108	Undirected	2.0
103	203	Undirected	2.0
103	217	Undirected	7.0
106	203	Undirected	4.0
108	122	Undirected	11.0
108	204	Undirected	1.0
121	141	Undirected	4.0
122	141	Undirected	3.0
141	202	Undirected	6.0
57	101	Undirected	8.0
106	160	Undirected	8.0
55	56	Undirected	6.0
56	81	Undirected	1.0
56	142	Undirected	4.0
82	147	Undirected	3.0
128	197	Undirected	3.0
26	102	Undirected	5.0
45	81	Undirected	14.0
57	98	Undirected	5.0
81	86	Undirected	3.0
81	119	Undirected	8.0
86	107	Undirected	4.0
86	193	Undirected	17.0
98	107	Undirected	19.0
102	184	Undirected	3.0
107	193	Undirected	4.0
107	210	Undirected	6.0
119	212	Undirected	29.0
45	86	Undirected	17.0
102	210	Undirected	17.0
86	98	Undirected	6.0
98	119	Undirected	6.0
107	202	Undirected	7.0
19	23	Undirected	1.0
23	44	Undirected	1.0
23	126	Undirected	1.0
23	200	Undirected	1.0
44	200	Undirected	3.0
88	140	Undirected	17.0
28	74	Undirected	2.0
29	74	Undirected	1.0
44	59	Undirected	5.0
44	82	Undirected	4.0
44	179	Undirected	7.0
44	203	Undirected	1.0
59	82	Undirected	7.0
74	140	Undirected	1.0
74	179	Undirected	1.0
74	196	Undirected	1.0
75	82	Undirected	8.0
82	140	Undirected	2.0
82	179	Undirected	1.0
144	187	Undirected	14.0
147	217	Undirected	15.0
44	91	Undirected	2.0
44	202	Undirected	1.0
82	124	Undirected	22.0
59	130	Undirected	3.0
116	203	Undirected	1.0
130	203	Undirected	1.0
2	212	Undirected	1.0
44	107	Undirected	2.0
83	98	Undirected	1.0
17	67	Undirected	1.0
17	213	Undirected	1.0
67	208	Undirected	1.0
95	213	Undirected	1.0
145	213	Undirected	4.0
9	49	Undirected	28.0
107	119	Undirected	5.0
119	197	Undirected	3.0
