Source,Target,Type,Weight
81,138,Undirected,20.0
138,162,Undirected,11.0
16,36,Undirected,2.0
16,111,Undirected,2.0
16,190,Undirected,2.0
36,118,Undirected,1.0
36,145,Undirected,6.0
36,160,Undirected,3.0
36,161,Undirected,1.0
36,162,Undirected,4.0
111,161,Undirected,2.0
111,162,Undirected,8.0
118,190,Undirected,3.0
145,190,Undirected,5.0
160,190,Undirected,5.0
161,190,Undirected,2.0
162,190,Undirected,3.0
6,103,Undirected,1.0
6,149,Undirected,1.0
16,103,Undirected,1.0
16,149,Undirected,1.0
35,103,Undirected,2.0
35,149,Undirected,1.0
81,103,Undirected,2.0
81,149,Undirected,3.0
103,138,Undirected,1.0
103,162,Undirected,2.0
138,145,Undirected,36.0
138,149,Undirected,1.0
149,162,Undirected,1.0
6,140,Undirected,6.0
16,140,Undirected,2.0
16,211,Undirected,1.0
35,140,Undirected,1.0
36,138,Undirected,1.0
36,140,Undirected,2.0
71,140,Undirected,3.0
81,140,Undirected,3.0
111,140,Undirected,7.0
138,190,Undirected,34.0
138,211,Undirected,3.0
140,145,Undirected,7.0
140,160,Undirected,4.0
140,162,Undirected,4.0
140,190,Undirected,21.0
140,211,Undirected,1.0
145,211,Undirected,3.0
160,211,Undirected,2.0
162,211,Undirected,2.0
16,84,Undirected,1.0
35,84,Undirected,1.0
84,162,Undirected,4.0
18,111,Undirected,4.0
34,111,Undirected,4.0
111,141,Undirected,7.0
6,21,Undirected,7.0
6,23,Undirected,2.0
6,108,Undirected,10.0
18,21,Undirected,4.0
18,23,Undirected,2.0
18,108,Undirected,2.0
19,21,Undirected,8.0
19,23,Undirected,1.0
19,108,Undirected,1.0
21,23,Undirected,4.0
21,34,Undirected,4.0
21,108,Undirected,5.0
21,138,Undirected,69.0
21,215,Undirected,87.0
23,34,Undirected,1.0
23,108,Undirected,1.0
23,138,Undirected,26.0
23,215,Undirected,3.0
34,108,Undirected,1.0
108,138,Undirected,23.0
108,215,Undirected,9.0
6,219,Undirected,2.0
6,26,Undirected,9.0
6,119,Undirected,3.0
6,191,Undirected,1.0
26,98,Undirected,10.0
26,119,Undirected,11.0
26,191,Undirected,9.0
98,119,Undirected,13.0
98,191,Undirected,9.0
119,191,Undirected,11.0
34,35,Undirected,5.0
34,39,Undirected,5.0
123,129,Undirected,46.0
6,30,Undirected,5.0
6,45,Undirected,4.0
30,111,Undirected,20.0
30,138,Undirected,5.0
30,160,Undirected,1.0
45,138,Undirected,1.0
45,160,Undirected,4.0
6,126,Undirected,7.0
6,159,Undirected,3.0
85,118,Undirected,1.0
85,126,Undirected,20.0
85,152,Undirected,16.0
85,159,Undirected,1.0
85,160,Undirected,2.0
85,162,Undirected,4.0
111,126,Undirected,7.0
111,159,Undirected,2.0
118,126,Undirected,5.0
118,131,Undirected,10.0
118,152,Undirected,1.0
118,159,Undirected,15.0
126,131,Undirected,49.0
126,152,Undirected,15.0
126,159,Undirected,7.0
126,160,Undirected,15.0
126,162,Undirected,18.0
127,152,Undirected,11.0
127,159,Undirected,10.0
127,162,Undirected,67.0
131,152,Undirected,1.0
131,159,Undirected,6.0
131,160,Undirected,36.0
131,162,Undirected,57.0
152,159,Undirected,22.0
152,160,Undirected,7.0
152,162,Undirected,5.0
159,160,Undirected,27.0
159,162,Undirected,36.0
61,160,Undirected,8.0
61,162,Undirected,8.0
129,162,Undirected,31.0
45,71,Undirected,1.0
45,118,Undirected,2.0
45,161,Undirected,1.0
45,162,Undirected,1.0
31,79,Undirected,26.0
31,95,Undirected,38.0
95,129,Undirected,43.0
31,193,Undirected,23.0
31,209,Undirected,37.0
79,193,Undirected,13.0
95,131,Undirected,32.0
95,193,Undirected,10.0
129,193,Undirected,15.0
129,209,Undirected,15.0
131,193,Undirected,18.0
131,209,Undirected,19.0
193,209,Undirected,8.0
35,123,Undirected,4.0
31,34,Undirected,15.0
6,22,Undirected,1.0
19,22,Undirected,1.0
19,26,Undirected,12.0
19,140,Undirected,2.0
19,162,Undirected,10.0
21,22,Undirected,56.0
21,26,Undirected,4.0
21,46,Undirected,14.0
21,73,Undirected,30.0
21,110,Undirected,7.0
21,140,Undirected,24.0
21,162,Undirected,6.0
21,203,Undirected,2.0
22,26,Undirected,2.0
22,46,Undirected,3.0
22,73,Undirected,15.0
22,110,Undirected,4.0
22,138,Undirected,58.0
22,140,Undirected,27.0
22,162,Undirected,2.0
22,203,Undirected,3.0
26,73,Undirected,12.0
26,110,Undirected,10.0
26,138,Undirected,9.0
26,140,Undirected,7.0
26,162,Undirected,10.0
46,73,Undirected,16.0
46,140,Undirected,4.0
46,162,Undirected,15.0
73,110,Undirected,6.0
73,138,Undirected,50.0
73,140,Undirected,30.0
73,162,Undirected,10.0
73,203,Undirected,3.0
110,140,Undirected,20.0
110,162,Undirected,5.0
140,203,Undirected,8.0
162,203,Undirected,2.0
6,157,Undirected,3.0
10,26,Undirected,1.0
10,85,Undirected,11.0
10,102,Undirected,1.0
10,108,Undirected,101.0
10,110,Undirected,127.0
10,155,Undirected,8.0
10,157,Undirected,9.0
10,203,Undirected,63.0
26,85,Undirected,1.0
26,96,Undirected,1.0
26,102,Undirected,1.0
26,107,Undirected,1.0
26,108,Undirected,1.0
26,146,Undirected,1.0
26,147,Undirected,1.0
26,155,Undirected,6.0
26,157,Undirected,4.0
26,200,Undirected,1.0
85,96,Undirected,5.0
85,107,Undirected,54.0
85,108,Undirected,5.0
85,147,Undirected,3.0
85,200,Undirected,2.0
96,102,Undirected,2.0
96,108,Undirected,8.0
96,110,Undirected,71.0
96,155,Undirected,1.0
96,157,Undirected,6.0
96,203,Undirected,15.0
102,107,Undirected,2.0
102,108,Undirected,2.0
102,110,Undirected,2.0
102,146,Undirected,2.0
102,147,Undirected,2.0
102,155,Undirected,5.0
102,157,Undirected,5.0
102,200,Undirected,1.0
102,203,Undirected,5.0
107,110,Undirected,196.0
107,155,Undirected,1.0
107,157,Undirected,2.0
107,203,Undirected,30.0
108,146,Undirected,11.0
108,147,Undirected,2.0
108,155,Undirected,2.0
108,157,Undirected,1.0
108,200,Undirected,10.0
108,203,Undirected,15.0
110,147,Undirected,27.0
110,200,Undirected,44.0
146,157,Undirected,1.0
147,155,Undirected,1.0
147,157,Undirected,2.0
147,203,Undirected,19.0
155,200,Undirected,1.0
157,200,Undirected,2.0
200,203,Undirected,12.0
6,33,Undirected,1.0
19,33,Undirected,1.0
6,12,Undirected,2.0
12,35,Undirected,1.0
12,36,Undirected,12.0
12,79,Undirected,1.0
12,129,Undirected,3.0
12,131,Undirected,4.0
18,210,Undirected,4.0
18,224,Undirected,4.0
34,210,Undirected,8.0
34,224,Undirected,2.0
99,210,Undirected,1.0
99,224,Undirected,2.0
138,210,Undirected,6.0
138,224,Undirected,2.0
26,34,Undirected,5.0
26,36,Undirected,1.0
6,188,Undirected,1.0
71,152,Undirected,27.0
71,159,Undirected,14.0
71,188,Undirected,51.0
81,152,Undirected,26.0
81,159,Undirected,13.0
81,188,Undirected,30.0
138,152,Undirected,7.0
138,159,Undirected,1.0
138,188,Undirected,4.0
152,188,Undirected,77.0
159,188,Undirected,16.0
160,188,Undirected,17.0
10,71,Undirected,22.0
10,160,Undirected,9.0
71,96,Undirected,3.0
71,110,Undirected,10.0
96,160,Undirected,9.0
110,160,Undirected,3.0
6,37,Undirected,3.0
6,62,Undirected,1.0
6,94,Undirected,3.0
6,132,Undirected,6.0
6,158,Undirected,3.0
21,30,Undirected,20.0
21,31,Undirected,24.0
21,37,Undirected,3.0
21,62,Undirected,2.0
21,84,Undirected,2.0
21,86,Undirected,20.0
21,87,Undirected,18.0
21,94,Undirected,2.0
21,95,Undirected,20.0
21,98,Undirected,10.0
21,111,Undirected,24.0
21,126,Undirected,25.0
21,131,Undirected,48.0
21,158,Undirected,18.0
21,167,Undirected,6.0
30,31,Undirected,30.0
30,37,Undirected,5.0
30,62,Undirected,2.0
30,73,Undirected,2.0
30,84,Undirected,4.0
30,86,Undirected,33.0
30,87,Undirected,18.0
30,94,Undirected,2.0
30,95,Undirected,27.0
30,98,Undirected,10.0
30,108,Undirected,3.0
30,126,Undirected,8.0
30,129,Undirected,28.0
30,131,Undirected,22.0
30,132,Undirected,23.0
30,158,Undirected,18.0
30,167,Undirected,3.0
30,215,Undirected,18.0
31,37,Undirected,4.0
31,62,Undirected,3.0
31,73,Undirected,5.0
31,86,Undirected,7.0
31,87,Undirected,3.0
31,94,Undirected,2.0
31,108,Undirected,2.0
31,126,Undirected,37.0
31,132,Undirected,7.0
31,138,Undirected,4.0
31,158,Undirected,2.0
31,167,Undirected,19.0
31,215,Undirected,3.0
37,62,Undirected,1.0
37,73,Undirected,2.0
37,84,Undirected,4.0
37,86,Undirected,4.0
37,87,Undirected,4.0
37,94,Undirected,4.0
37,95,Undirected,5.0
37,98,Undirected,4.0
37,108,Undirected,5.0
37,111,Undirected,3.0
37,126,Undirected,2.0
37,129,Undirected,8.0
37,131,Undirected,4.0
37,132,Undirected,12.0
37,138,Undirected,3.0
37,158,Undirected,2.0
37,167,Undirected,2.0
37,215,Undirected,2.0
62,73,Undirected,1.0
62,84,Undirected,1.0
62,86,Undirected,4.0
62,94,Undirected,2.0
62,95,Undirected,3.0
62,98,Undirected,1.0
62,108,Undirected,5.0
62,111,Undirected,2.0
62,129,Undirected,5.0
62,131,Undirected,6.0
62,132,Undirected,5.0
62,138,Undirected,7.0
62,158,Undirected,1.0
62,167,Undirected,1.0
62,215,Undirected,1.0
73,84,Undirected,1.0
73,86,Undirected,1.0
73,87,Undirected,1.0
73,94,Undirected,1.0
73,95,Undirected,2.0
73,98,Undirected,3.0
73,108,Undirected,2.0
73,111,Undirected,6.0
73,126,Undirected,17.0
73,129,Undirected,31.0
73,131,Undirected,31.0
73,132,Undirected,1.0
73,158,Undirected,1.0
73,167,Undirected,1.0
73,215,Undirected,32.0
84,86,Undirected,5.0
84,87,Undirected,5.0
84,94,Undirected,1.0
84,95,Undirected,5.0
84,126,Undirected,5.0
84,131,Undirected,13.0
84,138,Undirected,3.0
84,158,Undirected,1.0
84,167,Undirected,1.0
84,215,Undirected,1.0
86,87,Undirected,18.0
86,94,Undirected,2.0
86,98,Undirected,5.0
86,108,Undirected,3.0
86,126,Undirected,8.0
86,129,Undirected,32.0
86,131,Undirected,21.0
86,132,Undirected,19.0
86,138,Undirected,5.0
86,158,Undirected,18.0
86,167,Undirected,2.0
86,215,Undirected,18.0
87,94,Undirected,2.0
87,95,Undirected,18.0
87,98,Undirected,2.0
87,158,Undirected,18.0
87,167,Undirected,2.0
87,215,Undirected,18.0
94,95,Undirected,2.0
94,98,Undirected,2.0
94,108,Undirected,4.0
94,111,Undirected,3.0
94,126,Undirected,2.0
94,129,Undirected,4.0
94,131,Undirected,1.0
94,132,Undirected,4.0
94,138,Undirected,3.0
94,158,Undirected,2.0
94,167,Undirected,2.0
94,215,Undirected,2.0
95,98,Undirected,13.0
95,108,Undirected,4.0
95,126,Undirected,11.0
95,132,Undirected,18.0
95,138,Undirected,4.0
95,158,Undirected,18.0
95,167,Undirected,3.0
95,215,Undirected,19.0
98,108,Undirected,2.0
98,111,Undirected,10.0
98,126,Undirected,10.0
98,131,Undirected,21.0
98,132,Undirected,2.0
98,138,Undirected,2.0
98,158,Undirected,2.0
98,167,Undirected,16.0
98,215,Undirected,4.0
108,126,Undirected,8.0
108,129,Undirected,8.0
108,131,Undirected,2.0
108,158,Undirected,3.0
108,167,Undirected,2.0
111,158,Undirected,18.0
111,215,Undirected,22.0
126,138,Undirected,7.0
126,158,Undirected,3.0
126,167,Undirected,3.0
126,215,Undirected,13.0
129,138,Undirected,33.0
129,158,Undirected,18.0
129,215,Undirected,42.0
131,158,Undirected,4.0
131,215,Undirected,24.0
132,158,Undirected,18.0
132,167,Undirected,2.0
132,215,Undirected,19.0
138,158,Undirected,4.0
138,167,Undirected,2.0
158,167,Undirected,2.0
158,215,Undirected,18.0
167,215,Undirected,3.0
21,81,Undirected,7.0
21,127,Undirected,50.0
21,130,Undirected,22.0
30,81,Undirected,2.0
30,127,Undirected,12.0
30,130,Undirected,8.0
81,86,Undirected,13.0
81,87,Undirected,3.0
81,95,Undirected,2.0
81,126,Undirected,45.0
81,158,Undirected,1.0
81,215,Undirected,1.0
86,127,Undirected,33.0
86,130,Undirected,16.0
95,127,Undirected,12.0
95,130,Undirected,11.0
108,130,Undirected,8.0
127,158,Undirected,4.0
127,215,Undirected,33.0
130,158,Undirected,4.0
130,215,Undirected,10.0
21,63,Undirected,14.0
30,63,Undirected,21.0
31,130,Undirected,21.0
37,63,Undirected,1.0
37,130,Undirected,3.0
63,86,Undirected,7.0
63,87,Undirected,4.0
63,94,Undirected,2.0
63,95,Undirected,22.0
63,98,Undirected,50.0
63,108,Undirected,2.0
63,130,Undirected,17.0
63,132,Undirected,5.0
63,138,Undirected,4.0
63,158,Undirected,2.0
63,167,Undirected,4.0
63,215,Undirected,2.0
94,130,Undirected,4.0
98,130,Undirected,7.0
130,167,Undirected,2.0
6,184,Undirected,1.0
35,184,Undirected,13.0
36,184,Undirected,7.0
39,184,Undirected,3.0
6,29,Undirected,1.0
29,36,Undirected,1.0
6,92,Undirected,1.0
6,189,Undirected,1.0
73,92,Undirected,2.0
73,127,Undirected,27.0
73,189,Undirected,2.0
92,131,Undirected,4.0
92,138,Undirected,8.0
92,140,Undirected,6.0
92,189,Undirected,10.0
127,140,Undirected,6.0
127,189,Undirected,4.0
131,140,Undirected,4.0
131,189,Undirected,1.0
138,189,Undirected,9.0
140,189,Undirected,6.0
6,54,Undirected,1.0
35,54,Undirected,11.0
36,54,Undirected,6.0
54,111,Undirected,2.0
6,15,Undirected,1.0
6,64,Undirected,2.0
15,28,Undirected,15.0
15,31,Undirected,10.0
15,34,Undirected,4.0
15,36,Undirected,1.0
15,64,Undirected,5.0
15,95,Undirected,15.0
15,111,Undirected,1.0
15,210,Undirected,1.0
15,224,Undirected,15.0
28,31,Undirected,7.0
28,34,Undirected,2.0
28,36,Undirected,1.0
28,64,Undirected,2.0
28,95,Undirected,17.0
28,210,Undirected,2.0
28,224,Undirected,29.0
31,64,Undirected,29.0
34,64,Undirected,8.0
34,95,Undirected,2.0
36,64,Undirected,2.0
36,95,Undirected,3.0
64,95,Undirected,2.0
64,111,Undirected,4.0
64,210,Undirected,8.0
64,224,Undirected,4.0
95,210,Undirected,15.0
95,224,Undirected,20.0
34,123,Undirected,1.0
34,131,Undirected,5.0
34,160,Undirected,1.0
123,160,Undirected,11.0
34,86,Undirected,2.0
36,86,Undirected,8.0
31,39,Undirected,17.0
31,202,Undirected,29.0
31,206,Undirected,23.0
39,95,Undirected,2.0
39,202,Undirected,4.0
39,209,Undirected,1.0
79,202,Undirected,9.0
95,202,Undirected,13.0
95,206,Undirected,4.0
202,206,Undirected,6.0
202,209,Undirected,20.0
206,209,Undirected,3.0
35,126,Undirected,5.0
108,118,Undirected,2.0
108,140,Undirected,17.0
108,190,Undirected,22.0
118,140,Undirected,9.0
118,215,Undirected,2.0
140,215,Undirected,27.0
190,215,Undirected,5.0
23,140,Undirected,28.0
30,79,Undirected,15.0
30,206,Undirected,5.0
47,111,Undirected,6.0
141,157,Undirected,23.0
34,79,Undirected,2.0
34,167,Undirected,5.0
46,79,Undirected,7.0
46,98,Undirected,7.0
46,167,Undirected,9.0
79,98,Undirected,8.0
31,119,Undirected,3.0
31,162,Undirected,8.0
119,130,Undirected,2.0
119,162,Undirected,3.0
7,10,Undirected,1.0
7,71,Undirected,1.0
7,150,Undirected,1.0
10,150,Undirected,21.0
71,150,Undirected,23.0
8,28,Undirected,1.0
8,41,Undirected,8.0
8,47,Undirected,8.0
8,55,Undirected,1.0
8,74,Undirected,8.0
8,205,Undirected,1.0
8,217,Undirected,1.0
8,219,Undirected,1.0
8,224,Undirected,5.0
28,41,Undirected,4.0
28,74,Undirected,1.0
41,47,Undirected,12.0
41,55,Undirected,2.0
41,74,Undirected,8.0
41,205,Undirected,3.0
41,217,Undirected,3.0
41,219,Undirected,15.0
41,224,Undirected,23.0
47,74,Undirected,8.0
47,205,Undirected,7.0
47,224,Undirected,68.0
55,74,Undirected,1.0
55,224,Undirected,7.0
74,205,Undirected,1.0
74,217,Undirected,1.0
74,219,Undirected,1.0
74,224,Undirected,5.0
205,217,Undirected,18.0
205,224,Undirected,8.0
217,224,Undirected,36.0
219,224,Undirected,50.0
8,93,Undirected,4.0
8,126,Undirected,2.0
41,93,Undirected,5.0
41,126,Undirected,4.0
47,93,Undirected,10.0
47,126,Undirected,20.0
74,93,Undirected,4.0
74,126,Undirected,2.0
93,126,Undirected,10.0
93,224,Undirected,15.0
126,224,Undirected,15.0
8,203,Undirected,2.0
8,208,Undirected,2.0
41,203,Undirected,6.0
41,208,Undirected,5.0
74,203,Undirected,2.0
74,208,Undirected,2.0
93,203,Undirected,8.0
93,208,Undirected,9.0
203,208,Undirected,13.0
203,224,Undirected,10.0
208,224,Undirected,52.0
9,22,Undirected,2.0
9,52,Undirected,2.0
9,69,Undirected,2.0
9,70,Undirected,2.0
9,107,Undirected,2.0
9,108,Undirected,2.0
9,148,Undirected,2.0
9,154,Undirected,2.0
9,214,Undirected,2.0
22,52,Undirected,11.0
22,69,Undirected,2.0
22,70,Undirected,2.0
22,107,Undirected,22.0
22,108,Undirected,14.0
22,148,Undirected,2.0
22,154,Undirected,2.0
22,214,Undirected,2.0
52,69,Undirected,5.0
52,70,Undirected,4.0
52,107,Undirected,77.0
52,108,Undirected,66.0
52,148,Undirected,12.0
52,154,Undirected,4.0
52,214,Undirected,2.0
69,70,Undirected,4.0
69,107,Undirected,5.0
69,108,Undirected,3.0
69,148,Undirected,4.0
69,154,Undirected,4.0
69,214,Undirected,2.0
70,107,Undirected,4.0
70,108,Undirected,2.0
70,148,Undirected,4.0
70,154,Undirected,4.0
70,214,Undirected,2.0
107,148,Undirected,17.0
107,154,Undirected,7.0
107,214,Undirected,2.0
108,148,Undirected,11.0
108,154,Undirected,4.0
108,214,Undirected,2.0
148,154,Undirected,9.0
148,214,Undirected,2.0
154,214,Undirected,2.0
10,47,Undirected,22.0
10,92,Undirected,5.0
10,98,Undirected,1.0
10,141,Undirected,8.0
10,167,Undirected,1.0
10,173,Undirected,2.0
10,174,Undirected,2.0
10,184,Undirected,8.0
35,47,Undirected,2.0
35,92,Undirected,2.0
35,98,Undirected,18.0
35,110,Undirected,5.0
35,141,Undirected,2.0
35,173,Undirected,2.0
35,174,Undirected,2.0
47,92,Undirected,2.0
47,98,Undirected,1.0
47,129,Undirected,3.0
47,167,Undirected,2.0
47,173,Undirected,2.0
47,184,Undirected,2.0
92,98,Undirected,3.0
92,110,Undirected,2.0
92,129,Undirected,6.0
92,141,Undirected,5.0
92,167,Undirected,1.0
92,173,Undirected,2.0
92,174,Undirected,2.0
92,184,Undirected,2.0
98,110,Undirected,1.0
98,141,Undirected,2.0
98,173,Undirected,1.0
98,174,Undirected,1.0
98,184,Undirected,5.0
110,129,Undirected,5.0
110,167,Undirected,1.0
110,173,Undirected,2.0
110,184,Undirected,2.0
129,141,Undirected,8.0
129,173,Undirected,2.0
129,174,Undirected,2.0
129,184,Undirected,22.0
141,167,Undirected,2.0
141,173,Undirected,2.0
141,184,Undirected,2.0
167,173,Undirected,1.0
167,174,Undirected,1.0
167,184,Undirected,1.0
173,174,Undirected,2.0
173,184,Undirected,2.0
174,184,Undirected,2.0
10,49,Undirected,17.0
49,107,Undirected,6.0
10,23,Undirected,2.0
10,140,Undirected,7.0
23,49,Undirected,1.0
23,107,Undirected,4.0
49,140,Undirected,1.0
107,140,Undirected,2.0
10,62,Undirected,23.0
10,64,Undirected,9.0
49,62,Undirected,1.0
49,64,Undirected,1.0
62,64,Undirected,17.0
62,107,Undirected,24.0
64,107,Undirected,47.0
10,18,Undirected,18.0
18,107,Undirected,2.0
18,190,Undirected,2.0
107,190,Undirected,43.0
110,190,Undirected,40.0
10,37,Undirected,1.0
37,127,Undirected,5.0
37,190,Undirected,3.0
18,96,Undirected,12.0
10,52,Undirected,46.0
10,220,Undirected,12.0
52,57,Undirected,1.0
52,190,Undirected,4.0
52,220,Undirected,8.0
57,108,Undirected,9.0
57,220,Undirected,1.0
108,220,Undirected,37.0
190,220,Undirected,6.0
47,108,Undirected,2.0
47,140,Undirected,3.0
47,190,Undirected,11.0
47,220,Undirected,1.0
110,220,Undirected,2.0
140,155,Undirected,10.0
140,220,Undirected,2.0
155,220,Undirected,1.0
190,203,Undirected,5.0
203,220,Undirected,2.0
10,182,Undirected,7.0
49,182,Undirected,1.0
49,203,Undirected,1.0
107,150,Undirected,19.0
71,203,Undirected,5.0
10,56,Undirected,2.0
10,153,Undirected,17.0
47,153,Undirected,7.0
56,153,Undirected,1.0
153,155,Undirected,4.0
153,157,Undirected,3.0
153,203,Undirected,4.0
96,190,Undirected,7.0
10,42,Undirected,7.0
10,53,Undirected,14.0
10,152,Undirected,121.0
10,188,Undirected,42.0
42,53,Undirected,1.0
42,96,Undirected,1.0
42,107,Undirected,7.0
42,146,Undirected,6.0
42,152,Undirected,3.0
42,188,Undirected,1.0
42,200,Undirected,1.0
53,96,Undirected,80.0
53,107,Undirected,11.0
53,146,Undirected,8.0
53,152,Undirected,56.0
53,188,Undirected,9.0
53,200,Undirected,52.0
96,152,Undirected,101.0
96,188,Undirected,14.0
107,152,Undirected,97.0
107,188,Undirected,7.0
146,152,Undirected,70.0
146,188,Undirected,19.0
152,200,Undirected,58.0
188,200,Undirected,4.0
52,96,Undirected,13.0
52,111,Undirected,12.0
52,203,Undirected,19.0
10,148,Undirected,10.0
52,152,Undirected,23.0
96,148,Undirected,1.0
108,152,Undirected,46.0
111,148,Undirected,1.0
148,152,Undirected,8.0
148,203,Undirected,2.0
152,203,Undirected,50.0
52,85,Undirected,3.0
52,110,Undirected,44.0
52,146,Undirected,11.0
110,152,Undirected,142.0
10,138,Undirected,12.0
52,138,Undirected,4.0
96,138,Undirected,3.0
107,138,Undirected,17.0
138,146,Undirected,5.0
10,76,Undirected,5.0
10,124,Undirected,9.0
52,76,Undirected,1.0
52,124,Undirected,3.0
52,200,Undirected,13.0
76,107,Undirected,6.0
76,108,Undirected,1.0
76,111,Undirected,1.0
76,124,Undirected,5.0
76,152,Undirected,5.0
76,200,Undirected,5.0
76,203,Undirected,5.0
107,124,Undirected,24.0
108,124,Undirected,1.0
111,124,Undirected,5.0
124,152,Undirected,40.0
124,200,Undirected,8.0
124,203,Undirected,5.0
52,140,Undirected,4.0
10,58,Undirected,14.0
10,59,Undirected,14.0
10,105,Undirected,33.0
58,59,Undirected,25.0
58,64,Undirected,4.0
58,96,Undirected,9.0
58,105,Undirected,4.0
58,107,Undirected,6.0
58,110,Undirected,15.0
58,146,Undirected,5.0
58,152,Undirected,25.0
58,182,Undirected,3.0
59,64,Undirected,4.0
59,96,Undirected,10.0
59,105,Undirected,4.0
59,107,Undirected,6.0
59,110,Undirected,16.0
59,146,Undirected,6.0
59,152,Undirected,26.0
59,182,Undirected,3.0
64,96,Undirected,6.0
64,105,Undirected,42.0
64,110,Undirected,64.0
64,146,Undirected,36.0
64,152,Undirected,19.0
64,182,Undirected,10.0
96,105,Undirected,5.0
96,182,Undirected,7.0
105,107,Undirected,73.0
105,110,Undirected,73.0
105,146,Undirected,34.0
105,152,Undirected,28.0
105,182,Undirected,4.0
107,182,Undirected,19.0
152,182,Undirected,13.0
10,133,Undirected,2.0
58,133,Undirected,13.0
58,147,Undirected,14.0
58,203,Undirected,13.0
59,133,Undirected,13.0
59,147,Undirected,14.0
59,203,Undirected,13.0
96,133,Undirected,1.0
110,133,Undirected,3.0
133,147,Undirected,13.0
133,152,Undirected,13.0
133,203,Undirected,13.0
147,152,Undirected,44.0
18,58,Undirected,1.0
18,59,Undirected,1.0
18,152,Undirected,11.0
18,153,Undirected,11.0
58,153,Undirected,1.0
59,153,Undirected,1.0
110,153,Undirected,3.0
152,153,Undirected,11.0
10,210,Undirected,5.0
10,224,Undirected,7.0
47,58,Undirected,1.0
47,59,Undirected,1.0
47,96,Undirected,6.0
47,152,Undirected,43.0
47,210,Undirected,16.0
58,210,Undirected,1.0
58,224,Undirected,1.0
59,210,Undirected,1.0
59,224,Undirected,1.0
96,210,Undirected,5.0
96,224,Undirected,4.0
110,210,Undirected,7.0
110,224,Undirected,14.0
152,210,Undirected,4.0
152,224,Undirected,30.0
64,147,Undirected,2.0
105,147,Undirected,6.0
147,182,Undirected,1.0
10,81,Undirected,20.0
57,81,Undirected,12.0
57,110,Undirected,37.0
57,152,Undirected,34.0
57,188,Undirected,12.0
81,96,Undirected,25.0
81,146,Undirected,10.0
110,188,Undirected,16.0
10,176,Undirected,3.0
57,176,Undirected,10.0
81,147,Undirected,2.0
81,176,Undirected,2.0
81,200,Undirected,13.0
96,176,Undirected,7.0
110,176,Undirected,2.0
146,176,Undirected,2.0
147,176,Undirected,7.0
147,188,Undirected,2.0
152,176,Undirected,10.0
176,188,Undirected,2.0
176,200,Undirected,2.0
10,77,Undirected,2.0
10,197,Undirected,2.0
10,208,Undirected,6.0
10,217,Undirected,27.0
10,219,Undirected,5.0
47,77,Undirected,24.0
47,107,Undirected,11.0
47,197,Undirected,24.0
77,107,Undirected,3.0
77,124,Undirected,24.0
77,152,Undirected,24.0
77,190,Undirected,3.0
77,197,Undirected,24.0
77,208,Undirected,24.0
77,217,Undirected,24.0
77,219,Undirected,24.0
77,224,Undirected,24.0
107,197,Undirected,3.0
107,208,Undirected,11.0
107,217,Undirected,27.0
107,219,Undirected,17.0
107,224,Undirected,10.0
124,190,Undirected,7.0
124,197,Undirected,24.0
124,224,Undirected,27.0
152,190,Undirected,22.0
152,197,Undirected,24.0
152,208,Undirected,27.0
152,217,Undirected,49.0
152,219,Undirected,29.0
190,197,Undirected,3.0
190,208,Undirected,8.0
190,217,Undirected,11.0
190,219,Undirected,22.0
197,208,Undirected,24.0
197,217,Undirected,24.0
197,219,Undirected,24.0
197,224,Undirected,24.0
10,135,Undirected,10.0
96,135,Undirected,21.0
135,200,Undirected,9.0
10,78,Undirected,1.0
57,78,Undirected,9.0
57,135,Undirected,2.0
57,160,Undirected,5.0
62,78,Undirected,1.0
62,96,Undirected,5.0
62,135,Undirected,1.0
62,160,Undirected,5.0
62,200,Undirected,2.0
78,96,Undirected,1.0
78,135,Undirected,1.0
78,160,Undirected,1.0
78,200,Undirected,1.0
135,160,Undirected,2.0
160,200,Undirected,1.0
96,217,Undirected,4.0
135,217,Undirected,3.0
200,217,Undirected,8.0
10,139,Undirected,12.0
10,195,Undirected,6.0
10,196,Undirected,13.0
107,139,Undirected,11.0
107,195,Undirected,10.0
107,196,Undirected,10.0
110,139,Undirected,12.0
110,195,Undirected,10.0
110,196,Undirected,14.0
139,195,Undirected,6.0
139,196,Undirected,6.0
195,196,Undirected,6.0
10,116,Undirected,6.0
10,163,Undirected,3.0
107,116,Undirected,6.0
107,163,Undirected,9.0
110,116,Undirected,3.0
110,163,Undirected,12.0
116,139,Undirected,1.0
116,146,Undirected,2.0
116,152,Undirected,4.0
116,163,Undirected,4.0
116,195,Undirected,1.0
116,196,Undirected,1.0
139,146,Undirected,5.0
139,152,Undirected,9.0
139,163,Undirected,2.0
146,163,Undirected,4.0
146,195,Undirected,6.0
146,196,Undirected,4.0
152,163,Undirected,15.0
152,195,Undirected,3.0
152,196,Undirected,10.0
163,195,Undirected,2.0
163,196,Undirected,2.0
58,139,Undirected,1.0
58,195,Undirected,2.0
58,196,Undirected,1.0
59,139,Undirected,1.0
59,195,Undirected,2.0
59,196,Undirected,1.0
107,133,Undirected,2.0
133,139,Undirected,1.0
133,195,Undirected,2.0
133,196,Undirected,1.0
139,147,Undirected,1.0
139,203,Undirected,2.0
147,195,Undirected,2.0
